ObjectId,Country,ISO2,ISO3,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
19,"Belarus, Rep. of",BY,BLR,-46.95526939,-73.19657941,88.83866107,7.700079987,26.14724741,-74.77682603,-72.34342878,13.40298057,41.53569158,95.63919903,59.47041223,-1.245184371,38.19215945,26.1552211,44.98421259,-62.79896917,92.13930098,86.65983302,-39.24924622,-61.85524258,70.30375264,91.61421738,-44.1035551,-4.887764047,-2.972526981,95.37333865,-95.32600693,-90.44054459,25.42232537,-89.0552713,-63.84372659,-53.80644298,93.11333083,55.2832322,-98.15891693,-22.79036925,-7.167096677,-93.01173894,-95.79629629,96.21258978,-87.09719571,-47.87613461,-24.99067294,-52.22313103,42.87917312,83.13316374,61.56892518,65.7526331,-20.28040133,-26.45070385,9.218877433,9.600322187,30.66011795,39.22303927,85.68410502,-49.89046324,82.90888449,98.80038584,-96.44935165,8.864550635,67.68986922,-38.72394258
20,Belgium,BE,BEL,-3.852696856,20.40476216,94.01984924,-90.10519358,96.70699212,22.41780964,-8.710852821,14.314855,-22.77249566,-98.03232832,0.843551243,-62.93170493,22.4366285,-7.875940908,-7.737445296,-73.7056197,-85.80400128,-23.19090491,-35.55305369,47.79545638,-82.02010096,-81.24105754,15.92720368,51.99935321,-43.99078919,-70.71955138,68.32136996,46.62035436,-98.46339356,51.54024109,30.13571603,-62.13625079,-7.437389885,-24.1409298,75.68312018,29.95850711,-55.4221122,-86.20299967,-40.82115362,7.549048619,-20.97721938,-84.51015292,53.17097241,-97.24049508,62.33398435,-23.67577236,6.515644185,29.4224865,-75.49329651,-95.63433421,34.75968463,-67.1884102,65.50206267,58.42174674,38.1085298,-51.39437463,-6.925090116,7.750873983,-87.07462433,-10.74231762,81.72962355,-13.14846044
21,Belize,BZ,BLZ,38.39107915,-57.29935214,-21.43263025,60.93398378,53.78879123,-42.34994624,-82.32354388,2.935992252,-14.89325137,-77.27134086,56.43944533,22.45385419,-51.33457908,96.68644579,12.92915969,76.24011161,-64.88145765,-30.44082501,74.25792102,-77.40763825,-90.17494632,71.55217333,51.89497803,-0.24572887,4.465700289,-14.09998504,-3.096513115,62.90827635,-15.61726333,96.6439518,0.982644892,-16.3251714,-21.91978451,96.37075481,86.07634253,72.48288646,19.50871,65.76570741,-55.34577877,-80.08347365,-42.4935767,38.85532216,-66.92703374,-54.66752941,-28.69809753,29.08299475,61.83328376,-12.52101215,30.31541926,-23.27717478,-30.8613905,53.33814797,58.09540545,-32.9003388,-49.31559421,-19.49274284,50.89955693,90.71019156,-93.38889031,-47.77923459,-92.29007735,-46.16177519
22,Benin,BJ,BEN,-35.16501445,74.49351485,-21.20821627,47.67337207,-25.07664438,78.55383726,-38.95907164,-14.0062348,-9.853688183,-4.012364313,-86.06263348,34.3267031,-12.67826481,86.02796139,-29.62614489,-66.31376516,-78.08618917,-33.18391706,12.79264193,23.5982151,-5.596975529,76.97069019,79.42460362,-76.75228269,-55.34897341,68.00890831,-72.41318485,59.33206196,13.23583387,-74.06833054,44.94363785,31.103937,10.0312018,94.71871744,40.47702552,-32.04748142,52.01301003,37.52396646,-66.45525174,32.60951946,76.19916659,-18.32064106,78.36706889,-12.04239535,73.5167526,17.62207176,72.35532689,-55.63554637,99.30248498,-45.21191114,-10.45117588,84.96703529,59.08064865,45.77484161,-58.9779578,-70.16142731,-75.55503664,80.5978533,81.14018392,-88.47078043,-83.93371258,-59.88253059
23,Bhutan,BT,BTN,-35.82035114,-44.22138478,86.86923367,96.88468392,64.43191276,88.04045662,-37.12156986,-79.32287102,-34.93680698,-25.98361345,5.470434536,65.91999472,76.07936403,-10.14297794,40.85568795,-83.74494469,63.48276272,-25.59363536,-58.69965493,-11.68536046,44.8496635,-8.745810913,42.16801396,-45.92004188,-61.52531629,53.86175331,29.12239273,98.69829476,-87.85838349,32.17765862,82.5922768,9.521226185,-34.32210936,-94.44695937,30.23161628,-13.172771,39.32751271,-85.70616238,24.73530518,-24.74547438,52.12398021,71.26544807,-44.94564094,-51.91159935,96.96584152,72.23514314,17.76924433,-23.21246874,-62.14983928,-49.75678259,21.49407048,-54.80441499,72.99708841,65.56684726,40.15154183,73.61754223,40.60686429,-96.60877506,-12.91268727,-69.0266983,26.82813526,-96.17537001
24,Bolivia,BO,BOL,-69.87062206,-7.208667114,-2.85471654,99.19650851,-94.81345353,-24.40754629,31.25665508,30.90564371,94.49867964,7.351405918,88.51587024,-13.13830841,15.59574899,-38.03728242,76.6607419,-47.66335624,21.71236889,-69.71373792,94.71785751,7.764973296,65.80650844,26.12801424,68.31226677,30.38228071,95.42880205,0.010846232,6.072262727,18.15713559,10.05520508,-72.5254774,-40.31330146,-67.54236764,-8.776359809,54.11870104,52.61702969,-69.03438271,11.42835348,-35.92389927,50.58417698,22.7074751,-68.61800306,66.87221258,11.20183778,77.34356838,94.99786649,21.82015028,-27.63811709,12.26279062,-56.67185501,0.185305425,-89.50703363,65.55970461,78.51317847,39.06905949,65.50209593,49.65494789,-78.00885358,12.99317356,-97.85113467,-91.99291766,24.24886492,-12.26557411
25,Bosnia and Herzegovina,BA,BIH,-67.55736888,52.58953417,-44.44295284,96.15102325,95.41404328,64.74841132,-84.96015791,-99.30116066,-22.02970604,-28.13585065,33.50513066,-19.26958527,64.20853086,76.03957981,-84.24627672,72.07685272,47.89298562,23.37528941,-37.29540691,-37.7668647,-7.606651109,-61.18493663,-79.37056262,12.43011883,-2.106257504,8.286411234,-57.10676061,52.25970173,-54.35400626,-71.47881952,83.1466754,-69.89205308,8.286990938,47.84247227,-61.11462289,-30.52529147,-76.95663445,-91.58028071,16.78118102,94.58223405,95.98361538,54.20654149,-89.72259342,-79.59018868,83.27125026,65.99624796,-15.51752488,-4.405957841,-35.72968096,-19.07501643,-18.98243041,-10.21753523,-30.83821011,-86.9422763,31.94199824,30.25331431,36.96684843,-55.05008328,12.66625398,88.75030052,30.14321952,-32.04776762
26,Botswana,BW,BWA,40.47636902,3.003339729,30.30326305,-72.89592998,-34.29360625,15.63485083,69.81499011,-95.94611573,99.14542286,-9.978417525,-26.20059405,-53.45531792,35.43474944,45.77511188,2.255471836,-86.13553074,51.31719557,-69.19903966,66.80800009,78.01026452,7.222580803,80.53975823,-89.17753448,-72.49365212,25.92946348,-24.73334733,54.65046151,60.85610931,34.84471736,-54.77718873,84.1276334,-70.63307611,56.47691303,-28.64115608,90.603441,-17.73329037,-45.6093715,1.902999706,-82.00595462,-39.82957113,-50.66313869,38.29863087,-63.833717,9.447651664,-21.09369781,8.163207624,4.292387828,35.81931994,-71.49336362,-3.916963062,-13.6115852,-31.25864639,80.12725336,29.00307742,51.17482421,75.78074391,-73.68012319,-17.65257038,-91.18322432,73.80115866,19.72234969,25.46194736
27,Brazil,BR,BRA,39.05159464,-54.5576525,-24.78888041,-88.79083813,6.95370571,83.80044107,61.95975683,-37.16728344,-62.40132671,26.82002379,-15.45924546,-4.046399765,53.01780768,-96.3363651,-20.78410498,59.57050602,-56.54365734,-49.20716629,94.88233997,4.472889445,-12.46760604,20.5063111,19.88093339,64.16085939,98.95855291,-62.69554817,-54.74996831,65.05232575,-46.10236008,-27.97751434,4.941429221,-8.369828485,-57.31307208,10.09292255,-61.27720813,99.9025043,-72.52752666,14.93358975,32.07120153,99.25072694,-13.85335845,10.72446538,-88.27909297,76.18343826,-92.63493702,-51.76095369,-40.37489976,76.59524881,81.27718808,-34.39196137,3.888397022,-22.65052498,-69.9060192,93.81283119,-35.51691477,-7.662156256,85.70911839,-76.4674812,-90.87248096,-44.81575165,40.38201421,-79.02872742
28,British Virgin Islands,VG,VGB,-43.44940648,91.59406081,4.791320913,-74.53316072,-20.64647901,-97.6538983,-37.02485783,-45.38141011,42.34262815,80.98608526,67.92079175,60.32560218,70.12265886,94.70802978,-63.89705456,-45.05825366,-91.76743858,19.96594344,28.88332631,-69.75061422,-63.4354985,-58.3359143,-45.7543609,-61.76522973,15.87380955,-17.57936122,6.66063417,-51.15925891,27.78734833,-49.14944161,34.19943189,-79.48859438,80.49655293,75.68663028,-91.2075331,-44.90408789,-52.86047515,-13.02700736,73.10600218,-78.00470883,-18.25586624,-84.50256307,-10.72151781,38.76756106,19.8388138,-69.39851045,-34.28900695,-18.19654696,16.49328681,46.5159148,94.94342227,-86.41352039,-74.63683582,-64.72228936,-93.43625151,-71.38768743,-9.031112314,-50.32503142,-75.1876692,75.66764916,-7.967137461,4.78792233
29,Brunei Darussalam,BN,BRN,40.97800213,-56.06845085,52.720553,-96.92954174,-69.48921648,-93.2952002,27.05362747,20.71311709,-9.956836053,-77.11400273,28.74249776,14.37550662,-9.53145623,55.54932437,-18.76409688,43.17594778,-79.40890711,87.83617132,-81.64140904,-9.022532845,91.68243429,77.16584955,-89.63647186,86.5387673,89.49029188,90.92414217,-70.69159445,-76.01744416,-14.06977457,-69.36568227,-84.27092156,-36.6678438,-50.43809642,-43.44317489,-5.863679074,42.21702858,78.60539334,76.33976912,80.85578332,-65.26438467,-41.88503821,-6.96820274,-65.90446339,78.60252625,90.1282009,64.26164471,84.64662461,-30.53913423,5.204625309,-96.73735075,28.86158964,-42.14170741,-63.6576022,10.26045869,45.4910125,5.290631273,-4.313068207,-69.41579639,-77.10466505,-95.25620808,-2.309472436,-2.432952241
30,Bulgaria,BG,BGR,24.38457533,71.1907056,0.111115655,17.29889226,24.10277234,-21.73181567,33.90250286,-50.68465139,1.917746011,-16.96446785,-4.006339272,64.1433872,97.16457765,60.9876844,-76.60336647,5.312883122,52.61069328,64.79478733,-57.63509634,12.73870436,23.46912871,14.01644842,64.91022945,57.09615893,-56.98357561,-3.093069086,28.56148237,97.78382646,-62.61618672,-33.92851685,2.026702026,14.6167503,77.2520513,68.80656686,-46.82127602,-12.02316975,-48.579298,-57.3839715,43.00530468,-91.18176881,-92.63681479,27.30248218,79.83339549,-8.014343422,-33.09124004,-17.08720256,-74.51114979,29.90793197,-18.45667594,72.86917584,-36.76642557,69.35612249,91.98200865,-2.410608489,93.78128899,83.77595643,48.47334394,59.1236702,-27.3031051,89.88289397,-33.31637194,-80.31542979
31,Burkina Faso,BF,BFA,-17.82752697,-61.07515342,-18.75922628,43.0121069,69.85646818,-18.38740059,19.20521748,-4.146492791,4.60568731,16.47816938,-18.98036146,-83.26630964,49.22134998,24.29094453,27.31572433,3.204566871,-64.4801744,-36.75642252,44.95492886,79.48472141,-39.08642857,-60.34267301,15.92361385,-33.60983585,86.9335614,-97.93665979,-34.36882636,49.60544407,97.36174607,-22.38279859,31.3830711,9.182424765,-57.02072778,-38.46352034,-91.37510607,-84.89471239,66.08896821,-39.9405387,-44.82341655,-62.86276595,-11.00184046,39.45636951,94.11185407,37.29378092,-70.4895799,-39.64737893,-63.36208892,86.21022736,-64.8725551,-44.45749689,-66.05386671,55.92511851,97.71435771,85.42605568,-90.01049256,32.12039761,-26.45299953,-55.16302138,54.37668126,-0.041037487,-51.20496156,21.33168561
32,Burundi,BI,BDI,-87.04630579,-89.32089076,0.023948248,62.47000357,87.94825706,11.50364825,51.14814255,-34.126212,28.10194226,60.67668429,97.05585905,39.5754975,36.39609689,-65.27875953,88.51981009,87.50221378,-16.59746705,-36.43975821,-84.30952947,69.18666527,-17.42900338,36.57001107,-14.86381027,-42.14369903,43.68616258,-43.88515648,-60.65090668,-5.499759745,50.92210854,-0.559427547,11.3916768,31.66960891,-72.56502463,47.72501406,88.9312614,-24.38757876,34.30953644,-46.42938773,4.62864373,73.2020858,36.81419906,9.995071172,90.26223953,-30.08002067,-64.09486895,80.42719344,95.31030221,58.47302828,-10.50835105,-43.54949104,-15.89977553,0.233860709,-41.27163546,-41.81423731,-4.170887014,48.61633711,84.77676266,43.63662051,-67.13886798,-36.86814214,-44.65912379,76.41267079
