ObjectId,Country,ISO2,ISO3,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
13,Austria,AT,AUT,-0.277424409,1.365021125,-2.380713006,-0.028516291,-1.293950024,-2.203043397,0.652245161,2.008003083,-1.82881915,-2.124183603,-2.131114328,0.411867385,1.063374708,0.242960104,0.787708929,-1.992011441,0.94261297,0.984439812,-2.00066826,-0.695831791,1.160943357,0.267242332,-1.508909413,-2.902584947,1.740321909,-1.055180931,-1.258236797,1.020380862,-0.397914883,2.790038738,-0.589007216,1.442708926,-1.112246504,2.085987518,-1.444373525,-2.958120323,-0.280596743,-1.562336813,1.943700633,2.908106994,1.515656461,0.710364312,1.55537214,-0.274835874,1.807604938,-1.399281766,0.961396003,1.131579319,-2.626167255,2.345156063,0.461368007,0.922991591,-1.333989386,-0.546314671,-2.004587881,0.217330974,0.084185628,2.15220112,0.722095074,0.383187636,0.370742269,1.822604873
14,"Azerbaijan, Rep. of",AZ,AZE,-2.006828271,0.26913771,-2.110952526,2.457735408,0.94268179,-1.985284036,0.847005717,-2.311817473,-1.239717053,0.660031279,-2.693846267,0.534857434,2.591016009,2.518092406,1.624085492,0.35051543,2.127918298,0.592198867,-2.384045152,2.917275453,1.594896342,-1.427794353,-0.180550873,2.190249442,-2.935066534,-1.962458561,2.112700768,2.054099232,-0.26911397,-1.688371822,-2.329444179,-0.931734976,-0.63929119,-1.452657004,2.2033929,-2.43604483,-2.031891452,2.054905415,-1.553343659,-2.370471589,0.930906619,-2.745325731,-0.669749252,2.536310042,2.245750967,-1.206208368,-1.25269261,-1.863026762,-0.283149072,-0.973642342,-0.666137657,0.117046251,-0.468430718,2.387848725,0.066477231,-1.115140004,2.555380241,1.43708087,-0.407631055,-0.710221032,-2.003092259,-1.489491194
15,"Bahamas, The",BS,BHS,-1.882259674,0.110089467,1.340449975,-0.443926019,0.728501279,0.780064686,2.682567309,-0.770433004,1.294305342,-1.61825601,0.860613903,-2.894892274,2.193119396,-2.716012074,2.717706767,1.81822818,-1.199179125,1.126714381,1.201000824,1.965699829,-2.336827556,2.916554715,0.488866381,-1.869347865,2.106167121,-0.420369323,2.553946593,0.957636908,2.220973903,1.299773082,-2.19481768,0.465898852,-2.311120038,-1.580531888,-2.73202143,0.653020853,-1.923110363,-1.847508665,-0.30625912,-2.308991617,2.863807327,-0.234529184,-1.222652728,0.065984753,-2.919785648,2.672573058,-0.716328981,-0.092089578,2.960932687,-0.981733523,-2.558835267,-1.48294288,2.170846572,2.29353675,-2.894550035,-1.635129263,2.135145691,0.405452356,2.103623255,-1.997059214,-0.753540729,2.031195291
16,"Bahrain, Kingdom of",BH,BHR,1.317589136,1.251384233,-0.030978619,1.316800807,-0.233910693,-0.609900448,0.717057222,1.496684683,-2.438960873,-2.448872839,1.651645083,-2.096271668,1.117646146,-0.109620492,-0.750843647,-2.943209272,1.245067408,-2.311013325,0.454541762,2.702156951,-2.043141291,2.176340295,-0.495134375,-0.452845406,2.985373082,-0.528800297,1.834396267,-2.71457908,2.920125422,1.628697355,-2.965392487,1.453269094,0.469401257,-2.021710804,2.080422027,2.726321509,-2.574523728,0.69878069,-2.318608151,2.496215289,2.169247084,-0.852136477,-2.022641672,1.076529681,-1.62925296,-0.698435259,-1.729684998,1.554551043,1.776670624,1.217536105,-2.75499776,-1.68001321,-2.229743909,1.382303308,0.809500644,0.848457923,-0.038069496,-1.427111953,-2.671946765,2.068076064,2.570713823,1.649241779
17,Bangladesh,BD,BGD,0.34874634,-2.733950048,-2.653602631,-0.654715228,-0.240530592,0.143517596,0.850849226,-0.661429732,-2.088523326,-1.467462515,1.607247373,0.664912966,1.066395474,-0.074545223,0.897048027,0.999621394,2.525492597,-2.123610896,0.818710052,0.73501578,-2.477734376,-1.433569522,-2.543654584,-2.394514311,-2.521840407,1.179325178,2.177976244,1.326451152,0.074782597,-1.338404853,-0.506319463,2.79812622,-0.752912251,2.267345154,2.464735059,-0.775470483,-1.478383967,2.538314297,-1.962446235,0.252401909,2.293644892,-2.793024221,1.030493166,-0.258994583,1.903424038,-0.993358072,1.005990077,0.865657352,0.567895824,-2.479294431,-1.041384256,-0.662287661,2.615217304,2.447199827,2.208890372,0.773474047,2.472868972,-1.157716542,0.927772012,2.800493358,2.480414646,0.469766657
18,Barbados,BB,BRB,2.738440202,1.551102759,1.977954231,-0.134917999,0.694622303,-2.277988484,1.655002096,0.815231103,1.464953475,0.779850282,0.393973295,0.173924637,0.456166053,2.673539852,2.030211247,1.848039029,0.605558046,-0.308344807,1.242818138,-1.530340101,0.841520817,2.103295399,1.962534516,1.3317231,-2.994034829,1.112111141,2.445061278,-0.574392096,-0.186623901,0.85831211,-1.627590159,2.912264861,-2.8697349,-1.650736053,-0.416511414,1.149216697,-2.04454482,0.104024071,-2.191344926,-1.359978859,2.789566431,-0.256082212,-0.877302709,2.820058953,2.06045731,-1.859345837,-0.01331311,-1.320878992,0.22311235,-0.390395618,-1.460657944,1.611109203,-2.384941659,0.770595443,1.484254362,-0.323502194,0.557476631,2.519433065,0.393348835,-2.595127574,2.175610354,1.163849256
19,"Belarus, Rep. of",BY,BLR,-0.015345728,-2.512492624,-1.296165869,-2.921202148,2.07414306,-0.723082889,-1.34839688,0.067817618,1.115098318,-1.767096219,-1.08922086,2.82471335,-0.603341174,-1.782238015,-2.286597616,-2.734787841,2.431396322,2.157001994,1.738483194,-0.370640464,2.38908387,-2.101115739,1.932632227,-2.238129345,1.408033883,1.679353745,-2.816842632,-2.360083827,2.289346078,0.828227888,1.04821283,1.140349912,-2.871293364,-0.002130087,-1.061702873,2.516908423,-0.34484954,0.601096396,1.876070591,-0.609672469,-2.071091247,-0.706680429,1.984776014,-0.208235405,-0.639322965,0.562599278,-2.32263171,-1.428050981,-2.016644518,1.126804954,2.891350517,-0.122678738,2.698954899,-2.220959018,0.405537899,0.191108539,-1.98098832,0.047727569,1.055002172,2.283424792,-0.953216916,0.202090898
20,Belgium,BE,BEL,1.188301689,1.52438436,-0.83313304,1.513394686,-1.84365781,-0.651190519,1.033920926,-0.989296015,-0.843179327,-1.350253234,-1.745087373,-0.762923603,0.02829611,2.138794945,1.275984573,-1.651335083,-0.057823037,0.551561827,-2.449956373,-2.184720613,-1.948066436,1.904890313,-1.271880224,1.512053296,0.567645246,-2.630745896,0.575191003,-2.982825918,2.519294537,-2.221426636,2.099880076,-2.045752074,2.457533758,-1.847088776,-1.082337556,1.230744011,1.040770673,-1.623525566,0.659924845,-1.952465545,-0.063238051,-0.177994021,2.560209457,2.585400073,0.554238927,0.160994666,-1.575746434,1.232431597,-2.98963701,-0.406093693,-1.406006479,2.006137771,-0.559231113,-1.722274939,0.855172283,-0.400884162,2.870910879,-0.474018764,2.459146246,-0.899503025,0.212067855,-2.210292901
21,Belize,BZ,BLZ,-1.622945481,1.78124614,-2.450228578,-2.04051295,-1.728460698,0.863108941,-1.661929045,1.044081208,2.423105839,-2.717133811,2.593093292,-0.138338043,0.57740591,1.162713047,1.754723196,2.283063838,1.98996742,-2.598169206,2.178699888,0.492216552,0.596117982,-0.795969207,0.443674756,-0.392654348,2.851301851,-0.352091575,-0.58721188,-0.108753878,-0.615194994,0.306703816,2.603420806,1.521069456,1.134609332,-2.348770492,2.684526984,0.242483162,-0.932485765,-0.949576268,-1.774743587,-0.529852653,1.437901596,2.590082061,-1.426896976,2.898610909,1.466316005,0.411079417,-2.315833025,2.71799319,-0.336107943,-0.815693647,-0.81633629,-2.653834661,-2.221543087,-0.347657426,1.249410836,0.985368052,1.430523602,0.196519747,-2.027214618,-2.862374675,-0.177383538,1.171745937
22,Benin,BJ,BEN,2.702078476,2.415638652,2.436995833,1.621981931,-0.973071618,-2.208963064,-2.918728798,-1.036035467,-1.21504917,-1.233967565,-0.91640396,1.763908194,0.81168693,1.488083631,-1.389228668,2.915021876,-2.048341592,0.901574468,2.165866289,2.52014576,0.013347351,1.660645031,-2.49273638,-1.252937641,-0.776490177,-1.473569326,-0.905431227,0.770279885,2.383296904,-2.995902638,0.729005329,-1.398670897,-2.2256069,1.520465619,1.897505652,1.571159135,0.223677291,0.394209425,0.781995344,1.591697935,-2.515262515,2.583672297,-1.386582439,-2.131810156,2.545160089,-0.693057573,0.129475827,-1.60310475,2.542960137,-1.261477159,-1.557763281,-2.431871951,-1.379674821,2.225467348,1.452343682,2.466617588,-1.966202632,-2.448523492,-0.75406167,-2.097970245,-0.18480812,-0.800855375
23,Bhutan,BT,BTN,-2.697015105,-1.173380134,-2.372378324,-1.371786965,2.156785688,-1.794331193,-2.054920601,1.60335106,-0.7716366,-1.70960169,2.922028666,1.527177212,0.507857143,2.699524332,0.005654622,-0.339357867,-1.826960497,-0.036433678,2.889451902,1.943226068,1.893696114,0.653058593,-0.828566051,0.258135091,2.284379305,2.694019432,1.471018002,-2.650147875,0.345011501,-0.291918358,-2.365189108,-0.387966261,0.881868176,-0.734946171,1.36579124,-1.778979241,2.846819228,1.763200759,2.143050897,2.717212091,2.522189295,-0.870310703,1.988171802,2.328636462,1.978195485,-1.269469243,0.145363844,-1.720240231,-2.608536359,2.625369654,-2.453825268,2.678340208,-0.25297224,0.575955249,0.263855761,-2.44904126,0.410561261,2.195134242,0.836931703,-0.548084181,-2.271595984,0.303196249
24,Bolivia,BO,BOL,0.010958367,-1.663119472,2.296055832,2.616900547,-1.283937224,2.723467279,2.494155625,1.958968248,1.075612472,1.942847676,-2.453057422,0.109460405,1.418006893,-2.515209088,1.837532652,-0.142606311,1.035895597,1.710800597,-0.63215982,2.146203813,2.890595435,-1.781430622,1.223689736,-2.733442004,-1.557230554,0.17609034,0.200242773,0.662814968,2.162064396,-0.417343394,1.878148387,1.571726662,-1.863259835,-1.790243348,-1.79885334,2.684693369,-1.658990712,1.872336833,-2.901186625,2.918487555,0.886767241,0.911335321,2.596975814,-0.738737871,2.37043292,2.540500322,-1.43972475,-2.620274357,-0.145062722,0.24807606,-2.762506539,2.775725559,-1.436743436,2.79786982,2.834433977,-1.450978146,-2.512170659,1.62760681,2.040089865,-1.812504008,-1.168659969,-0.292591978
25,Bosnia and Herzegovina,BA,BIH,2.661344239,1.499693523,2.109403,-0.342292217,1.262881919,2.976351706,1.403075692,2.726198735,-0.826362691,2.984115554,-2.174029939,2.391760457,-1.569425674,-2.947439238,-2.541291386,1.994454258,0.791339433,-0.34603402,-0.659870143,-0.477815365,0.753994299,-0.408864514,2.702336785,1.582647565,0.374835538,0.631805578,0.49458472,2.762899211,0.240487158,-0.391373164,-1.079944508,-2.186888592,2.65698883,-2.680633319,-0.110037473,1.786152065,1.995813315,0.021019522,0.880727593,1.801396595,-1.613690324,1.242977668,-1.994932871,0.893274668,-1.652165434,-1.550283321,-2.837563246,1.751196452,-1.469680702,-2.044326168,-2.597913905,1.978983129,-1.87847475,-0.449202806,-1.938288275,-1.676067364,-0.200971699,2.676993069,-0.34323752,-1.943783195,-0.272863887,-0.739530003
26,Botswana,BW,BWA,-0.800936043,-1.796910022,2.430158312,-0.299215149,2.271278288,-1.647660719,1.189057386,-0.037214782,2.784030624,-2.031706232,-0.605440609,-2.62110956,-1.829038729,1.173321688,-0.344913135,1.644867749,0.518912769,0.456155206,2.492770406,-0.501943029,0.588627619,-0.709303791,2.799789266,1.058090632,-2.247388853,-1.711573713,-1.554630678,-0.531056704,1.25194215,-0.258529442,-2.395814172,-2.504529404,-0.523326013,-1.230295718,-1.335637702,1.583004233,2.973397434,-2.31299502,-1.089003673,1.903391692,-0.187475046,-1.129318733,0.124854252,-1.706369589,1.682338557,-1.607566529,-1.181963857,1.73777627,2.109529629,0.828338684,0.08245263,1.195313704,-2.103172465,2.714112836,-2.360949821,-2.206289978,-0.016626667,-1.868681613,0.570921232,-0.4665306,-2.650253898,0.128566385
27,Brazil,BR,BRA,1.152605363,-0.505088678,0.650547973,-1.109730796,-2.236911896,-0.764412729,-1.882402996,0.493813461,1.69953,-1.429390119,-2.368843949,-2.759076832,-1.511797741,-1.472710808,1.580169011,2.461744046,-2.840557801,-0.210031636,2.62746699,0.567021528,-0.84691694,-2.398679913,-2.439878846,-2.488786456,0.457985487,-1.936880728,-1.265894629,-1.404038324,-1.794495167,-0.992121029,2.623643771,0.528315032,-1.802186974,2.755138735,-2.089979663,1.772580607,1.322352342,-1.117536104,-1.751128241,1.865305814,-0.446325146,-1.624794644,-2.113829358,1.556131602,1.239520446,1.007466275,0.889927472,1.788691378,-0.410808002,1.910510857,-1.185194036,2.41416311,-0.089987458,-1.471399925,1.204554705,-0.672188715,-1.982057632,-0.591035747,2.220896303,0.316004528,-2.041227973,0.811143509
28,British Virgin Islands,VG,VGB,1.272527194,2.216047169,-0.954588647,-2.418687072,0.082182022,1.931565897,1.800866768,-0.723783726,2.727279277,2.490638663,2.655299928,2.415822264,-2.955645475,1.313384041,-1.052760062,0.380848974,1.888077695,0.869407858,-0.054972751,1.010187008,-1.312144309,0.527921895,2.240043178,1.607493637,-1.658989071,1.421317518,1.271012795,-0.096916679,-2.906163436,-2.467683071,0.762446231,1.129699294,-1.430150174,2.149026195,1.828217977,2.276482013,1.816776199,0.109263479,-2.945953482,0.552937082,-0.093110837,-2.37778687,2.831899421,-0.059638779,2.853791849,1.852568457,1.884424778,0.216969778,-1.93838431,2.406597818,-2.310801998,2.226693523,-2.746871267,2.892418963,1.869341226,-2.068269331,-2.014010288,-0.670256043,-1.867696199,1.646301322,-0.095460479,-2.518246522
29,Brunei Darussalam,BN,BRN,2.366128193,-0.37373142,0.347418536,-1.685368579,-1.313672402,1.077952666,-0.770711545,0.968775117,2.253401894,-0.231030538,0.465114045,1.631539548,0.185569502,1.873071467,1.615421383,2.769121933,0.300916982,2.818226094,-2.464052382,2.276208971,-2.346019554,1.95835129,-0.008581728,-1.36469526,-0.905507293,0.68328355,-0.404391939,0.904768758,0.481290738,1.72570801,-2.556288283,-1.764163665,-1.799049352,0.406936475,-0.161482597,0.367529767,-1.264693032,-1.739767988,2.501863007,-0.173381745,-1.613342093,0.946199293,-2.080622435,-0.345043653,0.793833637,-1.568252916,2.144457526,1.085605455,2.314599609,1.413687742,0.481244881,0.052061481,1.33435723,1.212235833,-2.111652706,1.018941096,-0.913852485,0.202862251,2.312174962,2.77965156,0.085898488,-0.301638354
30,Bulgaria,BG,BGR,-1.021198089,2.516424738,-0.770792702,2.054058907,1.255713302,-1.526522822,-1.081616481,-2.112860558,0.338926092,0.074918002,0.018699207,-1.306055166,2.616110057,-0.582831302,2.566257924,-2.159407234,-0.776618058,1.482658175,-0.79599632,-2.79138779,1.801649848,-2.387295845,2.074301178,-0.68183067,0.442414194,2.776563565,-1.89447561,0.449113765,0.849067929,1.938520004,-2.745648006,1.870935611,1.579675477,0.427319854,1.730273604,0.217708155,-2.429023288,1.251575329,-2.998085223,0.842881565,2.451676302,-1.737514854,1.507821385,1.421267489,-2.79669065,-0.018821238,1.811944173,-2.215262471,-0.815260702,-1.939391233,-0.924602105,2.115785274,0.112342955,0.967907211,0.937332054,1.817434599,1.609277506,2.292996916,2.244744452,1.775569818,-0.829949923,-2.525183269
31,Burkina Faso,BF,BFA,-0.597164596,0.094312761,-0.182690722,2.316259214,-1.159372033,0.424523388,-1.338276586,0.464256509,-2.303996468,0.62070916,-1.006138089,-1.75794922,1.355733965,-0.426031122,0.859204698,1.806544831,2.40601644,1.441272862,-1.463744108,-1.104327428,-1.427303232,1.804606909,1.622723526,2.695586326,-1.55927742,-2.520407879,-2.583532074,0.839080444,0.737132,-1.111494373,1.849909029,2.695407084,2.392756239,1.21324266,1.174775776,-2.931051252,-0.8878856,1.20853925,1.501464399,2.141149242,-0.53956969,1.646176757,0.270251513,2.17510304,-2.126378168,-1.337195009,-0.712223403,1.001078088,1.273333085,-0.150427506,-0.629164293,-2.091269487,2.029364174,-0.083772146,-1.186441326,1.4776444,0.233122885,-1.062087492,-0.245018395,0.958100695,2.784348611,1.669315057
32,Burundi,BI,BDI,-1.295612006,-0.653488842,1.865424114,-0.737984222,-0.308349993,0.780047006,2.20808713,1.067102834,-2.541342137,-2.740888913,-2.804062781,0.086199193,1.419086966,0.189571835,2.967402022,0.563477204,1.487785646,1.093766486,0.966732328,0.471045709,-1.027462102,-1.388600324,2.757552225,-2.06823818,-0.076351474,0.388154091,-1.59229313,1.624156135,1.871486791,-1.312980891,1.68411683,0.288673311,-2.357288328,1.748081488,-0.231912008,-1.529694682,-0.603614358,2.630975797,2.177078432,0.635846965,-1.436293584,-0.973463818,1.513071555,1.576564994,-1.875475907,0.663300637,-2.128354066,0.780060511,0.449445159,-2.178474522,0.322405937,-0.222281906,0.731945117,-2.940105012,2.940550692,-0.267069701,1.549396021,0.274372412,0.032865358,-1.276526318,-0.813914139,0.871349809
